Stow Lake Trail,http://farm1.static.flickr.com/161/424723365_60bb2a9a66_s.jpg,http://alltrails.com/trail/us/california/stow-lake-trail,37.76889,-122.47222,"San Francisco, CA",trail,4
Iron Horse Regional Trail ,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/iron-horse-regional-trail,37.9733,-122.058,"Concord, CA",trail,0
Old San Pedro Mountain Road / North Peak,http://cdn-assets.alltrails.com/uploads/photo/image/10712081/icon_925d06cb668bb4156c348025df345625.jpg,http://alltrails.com/trail/us/california/old-san-pedro-mountain-road-north-peak,37.577221,-122.492705,"Pacifica, CA",trail,0
Telegraph Hill,http://cdn-assets.alltrails.com/uploads/photo/image/10443848/icon_9e694cda94e8d9052cb4c6f5a1e16c68.jpg,http://alltrails.com/trail/us/california/telegraph-hill,37.800663,-122.4089584,"San Francisco, CA",trail,4
Ring Mountain Open Space Trails,http://cdn-assets.alltrails.com/uploads/photo/image/10462811/icon_.jpg,http://alltrails.com/trail/us/california/ring-mountain-open-space-trails,37.917,-122.492,"Corte Madera, CA",trail,4
Blithedale Ridge,http://farm7.static.flickr.com/6056/6356110267_788a964686_s.jpg,http://alltrails.com/trail/us/california/blithedale-ridge,37.9224188,-122.55599,"Mill Valley, CA",trail,5
Temelpa Trail,http://cdn-assets.alltrails.com/uploads/photo/image/10316577/icon_6e1597a7c4e64f1393bf106b92b02a15.jpg,http://alltrails.com/trail/us/california/temelpa-trail,37.9182,-122.5811,"Mill Valley, CA",trail,4
Ohlone Greenway ,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/ohlone-greenway,37.873566,-122.273326,"Berkeley, CA",trail,5
Lafayette - Moraga Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/lafayette-moraga-trail,37.8295,-122.12,"Moraga, CA",trail,3
Stanford Dish Loop,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/stanford-dish-loop,37.410238,-122.161011,"Stanford, CA",trail,4
Blackstone Canyon Trail and Queenstone Fire Road,http://cdn-assets.alltrails.com/uploads/photo/image/10523546/icon_cf62e33435e98c12f837bcc286bc560b.jpg,http://alltrails.com/trail/us/california/blackstone-canyon-trail-and-queenstone-fire-road,38.0404508,-122.5472385,"San Rafael, CA",trail,4
Phleger Estate Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/phleger-estate-trail,37.44045,-122.29089,"Redwood City, CA",trail,5
Tennessee Valley - Golden Gate Loop,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/tennessee-valley-golden-gate-loop,37.85583,-122.53483,"Mill Valley, CA",trail,5
Lafayette Ridge,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/lafayette-ridge,37.905,-122.1,"Lafayette, CA",trail,2
Redwood Regional Park,http://cdn-assets.alltrails.com/uploads/photo/image/10439889/icon_.jpg,http://alltrails.com/trail/us/california/redwood-regional-park,37.805153,-122.178947,"Oakland, CA",trail,5
Deer Camp - Big Trees Trails,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/deer-camp-big-trees-trails,38.102,-122.63,"Novato, CA",trail,3
Meadows Canyon and Big Springs Loop,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/meadows-canyon-and-big-springs-loop,37.89497,-122.24156,"Orinda, CA",trail,0
Lafayette - Orinda - Briones Loop,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/lafayette-orinda-briones-loop,37.87939,-122.11018,"Lafayette, CA",trail,0
Millbrae and Burlingame Area - San Francisco Bay Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/millbrae-and-burlingame-area-san-francisco-bay-trail,37.59132,-122.34881,"Burlingame, CA",trail,4
Quarry Lakes Regional Recreational Area,http://cdn-assets.alltrails.com/uploads/photo/image/10618012/icon_82494b6fdf5f3d674392dfda251fc4d0.jpg,http://alltrails.com/trail/us/california/quarry-lakes-regional-recreational-area,37.579759,-122.007725,"Fremont, CA",trail,3
The Fault - Phillip Burton Memorial Beach,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/the-fault-phillip-burton-memorial-beach,37.66667,-122.48667,"Daly City, CA",trail,2
Morses Gulch Trail,http://cdn-assets.alltrails.com/uploads/photo/image/10187665/icon_64498ed7d7a6b722a1b7e8fb6bbbe4d0.jpg,http://alltrails.com/trail/us/california/morses-gulch-trail,37.9192193,-122.6703582,"Stinson Beach, CA",trail,4
Lake Chabot Regional Park: Lake Loop Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/lake-chabot-regional-park-lake-loop-trail,38.13329,-122.23432,"Vallejo, CA",trail,3
Bay Area Ridge Trail: Fort Funston to Stern Grove,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/bay-area-ridge-trail-fort-funston-to-stern-grove,37.72133,-122.4943,"San Francisco, CA",trail,0
Ocean View Trail,http://cdn-assets.alltrails.com/uploads/photo/image/10306171/icon_eadb6d4d8b1be265f2179b6cccb8de1c.jpg,http://alltrails.com/trail/us/california/ocean-view-trail,37.9027037,-122.573589,"Mill Valley, CA",trail,3
Mt.Tamalpais: South Side Ramble Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/mttamalpais-south-side-ramble-trail,37.91028,-122.57741,"Mill Valley, CA",trail,0
Kings Mountain - Skyline Boulevard - Canada Road Loop,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/kings-mountain-skyline-boulevard-canada-road-loop,37.43058,-122.24933,"Redwood City, CA",trail,0
Port Costa Loop,http://cdn-assets.alltrails.com/uploads/photo/image/10638469/icon_d28818827e6e0bcdd686b63d05d31cb9.jpg,http://alltrails.com/trail/us/california/port-costa-loop,38.04,-122.18,"Port Costa, CA",trail,0
Roys Redwoods,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/roys-redwoods,38.01972,-122.66212,"San Geronimo, CA",trail,4
Bear Valley Visitor Center Trail,http://cdn-assets.alltrails.com/uploads/photo/image/10380858/icon_135203fcf181b91159554335bf5c8e67.jpg,http://alltrails.com/trail/us/california/bear-valley-visitor-center-trail,38.0463337,-122.797966,"Point Reyes Station, CA",trail,4
Anniversary Trail,http://cdn-assets.alltrails.com/uploads/photo/image/10250834/icon_902a11b96f42fd25d0bef0c49d334ffb.jpg,http://alltrails.com/trail/us/california/anniversary-trail,37.37633,-122.25167,"Redwood City, CA",trail,4
Don Edwards San Francisco Bay National Wildlife Refuge: Newark Slough Trail,http://cdn-assets.alltrails.com/uploads/photo/image/10327684/icon_98669da16190776a8a6aa821ee0a50d8.jpg,http://alltrails.com/trail/us/california/don-edwards-san-francisco-bay-national-wildlife-refuge-newark-slough,37.55326,-122.08874,"Fremont, CA",trail,4
Mt. Burdell,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/mt-burdell,38.13725,-122.59675,"Novato, CA",trail,4
Around Redwood Regional Park,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/around-redwood-regional-park,37.82,-122.23,"Oakland, CA",trail,3
Mill Valley Waterfalls,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/mill-valley-waterfalls,37.90499,-122.55351,"Mill Valley, CA",trail,3
Muir Woods: Redwood Creek Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/muir-woods-redwood-creek-trail,37.888902,-122.56676,"Mill Valley, CA",trail,0
Bay Area Ridge Trail: Hiddenbrooke Trail,http://cdn-assets.alltrails.com/uploads/photo/image/10641761/icon_bd6da17e9f13ec74b1d5d2b2bc901445.jpg,http://alltrails.com/trail/us/california/bay-area-ridge-trail-hiddenbrooke-trail,38.17575,-122.22364,"American Canyon, CA",trail,0
Briones Regional Park / Short Loop,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/briones-regional-park-short-loop,37.928,-122.158,"Lafayette, CA",trail,0
Bernal Heights East Stairway Walks,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/bernal-heights-east-stairway-walks,37.74321,-122.4085,"San Francisco, CA",trail,4
Cross Marin Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/cross-marin-trail,38.01815,-122.73278,"Point Reyes Station, CA",trail,5
Borden Hatch to Grabtown Gulch,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/borden-hatch-to-grabtown-gulch,37.43,-122.37,"Half Moon Bay, CA",trail,0
Woodward Valley Trail,http://cdn-assets.alltrails.com/uploads/photo/image/10409148/icon_.jpg,http://alltrails.com/trail/us/california/woodward-valley-trail,38.0373,-122.8005,"Point Reyes Station, CA",trail,4
Bear Creek Cruise,http://farm6.static.flickr.com/5011/5440765036_ef1b9e87b4_s.jpg,http://alltrails.com/trail/us/california/bear-creek-cruise,37.8995097,-122.2104691,"Orinda, CA",trail,0
Redwood City and Port of Redwood City - San Francisco Bay Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/redwood-city-and-port-of-redwood-city-san-francisco-bay-trail,37.48943,-122.21552,"Redwood City, CA",trail,0
Mount Diablo Road Ride,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/mount-diablo-road-ride,37.84964,-122.03042,"Alamo, CA",trail,0
Kent Lake Out-and-Back,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/kent-lake-out-and-back,37.99717,-122.70333,"Lagunitas, CA",trail,0
Miwok Trail,http://cdn-assets.alltrails.com/uploads/photo/image/10528489/icon_3e2edd1cafe7056a5d6f094838bd0464.jpg,http://alltrails.com/trail/us/california/miwok-trail,37.8886108,-122.566864,"Mill Valley, CA",trail,3
Marin Municipal Water District: Kent Trail along Alpine Lake,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/marin-municipal-water-district-kent-trail-along-alpine-lake,37.95533,-122.61,"Fairfax, CA",trail,0
Corona Heights,http://farm1.static.flickr.com/68/207631858_72424812a1_s.jpg,http://alltrails.com/trail/us/california/corona-heights,37.7652817,-122.440691,"San Francisco, CA",trail,5
las trampas,http://cdn-assets.alltrails.com/uploads/photo/image/10681803/icon_0812ec3ca69fe95ba4339a49b00a16dd.jpg,http://alltrails.com/trail/us/california/las-trampas,37.816362,-122.049449,"San Ramon, CA",trail,0
hayward regional shoreline-san lorenzo trail,http://cdn-assets.alltrails.com/uploads/photo/image/10265485/icon_72772fc6bf7d9872e8468264d6f2c9c2.jpg,http://alltrails.com/trail/us/california/hayward-regional-shoreline-san-lorenzo-trail,37.669956,-122.157963,"San Lorenzo, CA",trail,4
Jack London Square: Bay Bridge Islands Loop,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/jack-london-square-bay-bridge-islands-loop,37.7907,-122.293,"Alameda, CA",trail,0
Verna Dunshee Trail,http://farm4.static.flickr.com/3601/3323893634_8320c5e379_s.jpg,http://alltrails.com/trail/us/california/verna-dunshee-trail,37.9271473,-122.5763672,"Mill Valley, CA",trail,0
Shell Ridge:  Twin Ponds Loop,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/twin-ponds-loop-trail-shell-ridge,37.885848,-122.017599,"Walnut Creek, CA",trail,0
Cliff House Walk at Land's End,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/cliff-house-walk-at-lands-end,37.7865,-122.5042,"San Francisco, CA",trail,0
Crissy Field,http://cdn-assets.alltrails.com/uploads/photo/image/10399163/icon_ab7714a3888a1d15449da6fbbf352e02.jpg,http://alltrails.com/trail/us/california/crissy-field,37.805896,-122.447329,"San Francisco, CA",trail,4
East Peak Loop and Ridgeline,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/east-peak-loop-and-ridgeline,37.68536,-122.43332,"Brisbane, CA",trail,0
Woodside - Old La Honda Road,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/woodside-old-la-honda-road,37.43013,-122.2498,"Redwood City, CA",trail,0
Point Pinole Regional Shoreline,http://cdn-assets.alltrails.com/uploads/photo/image/10263694/icon_c1e44c271cd15a284e71fec998a40abc.jpg,http://alltrails.com/trail/us/california/point-pinole-regional-shoreline,38.00556,-122.36139,"San Pablo, CA",trail,4
Ben Johnson - Dipsea,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/ben-johnson-dipsea,37.906037,-122.544976,"Mill Valley, CA",trail,0
Nimitz Way Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/nimitz-way-trail,37.90521,-122.24458,"Orinda, CA",trail,0
Wolf Ridge Trail,http://cdn-assets.alltrails.com/uploads/photo/image/10524157/icon_57f1ba24e07e5d8d17c9a525f1e7920b.jpg,http://alltrails.com/trail/us/california/wolf-ridge-trail,37.8472252,-122.5311356,"Sausalito, CA",trail,5
Huckleberry Path Nature Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/huckleberry-path-nature-trail,37.82944,-122.19092,"Oakland, CA",trail,4
Earthquake Trail,http://cdn-assets.alltrails.com/uploads/photo/image/10441038/icon_fb677a51c779de90c7cd75b0fb8ad063.jpg,http://alltrails.com/trail/us/california/earthquake-trail,38.0095177,-122.7932816,"Point Reyes Station, CA",trail,3
Burleigh Murray Ranch Trail,http://cdn-assets.alltrails.com/uploads/photo/image/10398687/icon_e6b14663e93f484d494fb2169ee286d8.jpg,http://alltrails.com/trail/us/california/burleigh-murray-ranch-trail,37.445105,-122.402571,"Half Moon Bay, CA",trail,3
Tiburon Linear Park ,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/tiburon-linear-park,37.8983,-122.485,"Belvedere-Tiburon, CA",trail,0
Philosopher's Way,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/philosophers-way,37.7179741,-122.4126136,"San Francisco, CA",trail,4
Raymundo Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/raymundo-trail,37.434654,-122.296578,"Redwood City, CA",trail,2
Bear Valley Trail to Wildcat Camp and Alamere Falls,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/bear-valley-trail-to-wildcat-camp-and-alamere-falls,38.0388254,-122.7963734,"Point Reyes Station, CA",trail,0
"Moraga, Pinehurst Road - Advanced Route",//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/moraga-pinehurst-road-advanced-route,37.877521,-122.1801674,"Orinda, CA",trail,0
San Pedro Valley Park Trail,http://cdn-assets.alltrails.com/uploads/photo/image/10469678/icon_.jpg,http://alltrails.com/trail/us/california/san-pedro-valley-park-trail,37.57925,-122.47658,"Pacifica, CA",trail,0
Bay Area Ridge Trail: Indian Tree Open Space Preserve to O'Hair Park,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/bay-area-ridge-trail-indian-tree-open-space-preserve-to-ohair-park,38.10833,-122.61806,"Novato, CA",trail,3
Briones Crest Loop,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/briones-crest-loop,37.93728,-122.13841,"Martinez, CA",trail,0
Walnut Creek Waterfalls,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/walnut-creek-waterfalls,37.92118,-122.16441,"Lafayette, CA",trail,0
Olema Valley Trail,http://cdn-assets.alltrails.com/uploads/photo/image/10134337/icon_d3f103b7e813d9d295c02b6a8cade223.jpg,http://alltrails.com/trail/us/california/olema-valley-trail,37.94306,-122.72361,"Bolinas, CA",trail,3
Miwok Trail,http://cdn-assets.alltrails.com/uploads/photo/image/10524156/icon_4bad42fe15947330d33d7f27ad47d279.jpg,http://alltrails.com/trail/us/california/muir-woods-miwok-trail,37.8860843,-122.568491,"Mill Valley, CA",trail,5
Samuel P. Taylor State Park Campgrounds,http://cdn-assets.alltrails.com/uploads/photo/image/10700891/icon_b7fc8e00561082cbb4ce3256d7d62402.jpg,http://alltrails.com/trail/us/california/samuel-p-taylor-state-park-campgrounds,38.02142,-122.73567,"Point Reyes Station, CA",trail,0
Interpretive Nature Loop,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/interpretive-nature-loop,37.89611,-122.57854,"Mill Valley, CA",trail,0
East Bay Skyline National Recreation Trail: MacDonald Gate to Proctor Gate,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/east-bay-skyline-national-recreation-trail-macdonald-gate-to-proctor,37.79817,-122.15076,"Oakland, CA",trail,0
Hidden Meadow - Yolanda Trails,http://cdn-assets.alltrails.com/uploads/photo/image/10552010/icon_793e882f996ceb29f8815d6500f22e67.jpg,http://alltrails.com/trail/us/california/hidden-meadow-yolanda-trails,37.9517287,-122.5855511,"Fairfax, CA",trail,4
Stinson Beach,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/stinson-beach,37.89868,-122.64376,"Stinson Beach, CA",trail,0
Carquinez Regional Shoreline,http://cdn-assets.alltrails.com/uploads/photo/image/10307010/icon_91240f507fd10da5b9ef3b36b3b10c1b.jpg,http://alltrails.com/trail/us/california/carquinez-shoreline,38.049794,-122.193095,"Port Costa, CA",trail,0
San Pablo Ridge Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/san-pablo-ridge-trail,37.95274,-122.3138,"Richmond, CA",trail,0
Laguna - Coast Loop Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/laguna-coast-loop-trail,38.0463675,-122.8504515,"Point Reyes Station, CA",trail,0
East Bay Escape - Wildcat Peak,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/east-bay-escape-wildcat-peak,37.9125,-122.265,"Berkeley, CA",trail,0
Northside Loop,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/northside-loop,37.94688,-122.59026,"Fairfax, CA",trail,0
Briones Regional Park Trails,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/briones-regional-park-trails,37.59333,-122.12467,"Fremont, CA",trail,0
East Bay Skyline National Recreation Trail: Lomas Cantadas to Skyline Gate,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/east-bay-skyline-national-recreation-trail-lomas-cantadas-to-skyline,37.87982,-122.22197,"Orinda, CA",trail,0
San Anselmo Creek and Cascade Falls,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/san-anselmo-creek-and-cascade-falls,37.97833,-122.49667,"San Rafael, CA",trail,1
El Corte de Madera,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/el-corte-de-madera,37.410618,-122.30601,"Redwood City, CA",trail,4
San Pablo and Briones Reservoirs Loop,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/san-pablo-and-briones-reservoirs-loop,37.8705,-122.17,"Orinda, CA",trail,1
Coyote Ridge Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/muir-woods-coyote-ridge-trail,37.85976,-122.555097,"Sausalito, CA",trail,0
Fort Mason Stairway Walks,http://cdn-assets.alltrails.com/uploads/photo/image/10581833/icon_65d7207d4ed2257a76c00c54e5e0e2bb.jpg,http://alltrails.com/trail/us/california/fort-mason-stairway-walks,37.8061082,-122.4422964,"San Francisco, CA",trail,4
Point Reyes National Seashore Bike &amp; Hike,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/point-reyes-national-seashore-bike-and-hike,38.02263,-122.7951,"Point Reyes Station, CA",trail,0
Laurelwood Park and Sugarloaf Mountain Trails,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/laurelwood-park-and-sugarloaf-mountain-trails,37.52712,-122.32356,"San Mateo, CA",trail,0
"West glacier, montana",//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/san-rafael-and-fairfax-waterfalls,37.96422,-122.62392,"Fairfax, CA",trail,0
Rockaway Point Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/rockaway-point-trail,37.59785,-122.50236,"Pacifica, CA",trail,0
Loma Alta and Big Rock Ridge Trail,http://farm4.static.flickr.com/3017/5868078381_0a26d6436d_s.jpg,http://alltrails.com/trail/us/california/loma-alta-and-big-rock-ridge-trail,38.04801,-122.62267,"Nicasio, CA",trail,0
Woodside to the Pulgas Water Temple,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/woodside-to-the-pulgas-water-temple,37.48392,-122.31611,"Redwood City, CA",trail,0
Glen Canyon park,http://farm5.static.flickr.com/4063/4365961823_76f03e4a4a_s.jpg,http://alltrails.com/trail/us/california/glen-canyon-park,37.73646,-122.441643,"San Francisco, CA",trail,0
Laurel Loop Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/laurel-loop-trail,37.94773,-122.26644,"El Sobrante, CA",trail,0
Urban Wild - San Francisco's Pacific Shore,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/urban-wild-san-franciscos-pacific-shore,37.77167,-122.51167,"San Francisco, CA",trail,0
Old Railroad Grade Trail,http://farm6.static.flickr.com/5004/5362947354_4a90ff15ea_s.jpg,http://alltrails.com/trail/us/california/old-railroad-grade-trail,37.927354,-122.579527,"Mill Valley, CA",trail,0
Palo Alto and San Francisco by Train,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/palo-alto-and-san-francisco-by-train,37.4405,-122.14,"Palo Alto, CA",trail,1
King Mountain Loop Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/king-mountain-loop-trail,37.937297,-122.538711,"Larkspur, CA",trail,3
Olompali Trail,//d185jh8djxl1sd.cloudfront.net/assets/placeholder/trail_placeholder-dc22afc75c66096d28b6bd39e4f111e3.png,http://alltrails.com/trail/us/california/olompali-trail,38.15333,-122.57133,"Novato, CA",trail,0
Baldy Trail,http://cdn-assets.alltrails.com/uploads/photo/image/10626431/icon_be6e28f9ad131d1de894c0c2493d4a3c.jpg,http://alltrails.com/trail/us/california/baldy-trail,38.0368,-122.8002,"Point Reyes Station, CA",trail,0
